,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
905,906,Cammy,Marcroft,M,73,914976000000000000,Financial Analyst,Financial Services,High Net Worth,N,Yes,3
906,907,Eamon,McWhin,M,51,283392000000000000,Sales Associate,Property,High Net Worth,N,Yes,17
907,908,Carry,Tomlett,F,86,336268800000000000,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,17
908,909,Suzette,Surgison,F,77,-315360000000000000,Operator,Manufacturing,High Net Worth,N,Yes,8
909,910,Lewes,Foulcher,M,50,514857600000000000,Biostatistician I,Financial Services,Mass Customer,N,No,14
910,911,Marcellus,Shawcroft,M,62,150854400000000000,Structural Analysis Engineer,Property,Affluent Customer,N,No,3
911,912,Vince,Dalmon,M,37,-45878400000000000,Sales Representative,Retail,Mass Customer,N,Yes,19
912,913,Dayle,Spearman,F,67,972691200000000000,Business Systems Development Analyst,Financial Services,Mass Customer,N,No,1
913,914,Marc,Egleton,M,73,929491200000000000,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,2
914,915,Austina,Orrice,F,17,463363200000000000,Budget/Accounting Analyst IV,Entertainment,Mass Customer,N,No,7
915,916,Joycelin,,F,18,677203200000000000,Recruiter,Manufacturing,Affluent Customer,N,No,8
916,917,Odo,MacKaig,M,63,-178502400000000000,VP Product Management,Financial Services,Mass Customer,N,No,19
917,918,Mahmud,Chiles,M,73,162604800000000000,Internal Auditor,Health,High Net Worth,N,No,13
918,919,Grove,Peltzer,M,48,553478400000000000,Registered Nurse,Health,Mass Customer,N,Yes,13
919,920,Stefano,Thornborrow,M,89,190857600000000000,Software Test Engineer IV,Health,Mass Customer,N,Yes,19
920,921,Gretchen,Seneschal,F,77,314409600000000000,Help Desk Technician,Manufacturing,Mass Customer,N,No,7
921,922,Bekki,Ralston,F,52,87523200000000000,Operator,Financial Services,Mass Customer,N,No,19
922,923,Garrek,Grimwade,M,44,236131200000000000,Senior Financial Analyst,Financial Services,High Net Worth,N,No,19
923,924,Clementius,Hambric,M,33,216259200000000000,Computer Systems Analyst II,Manufacturing,Affluent Customer,N,No,13
924,925,Nicko,Pembridge,M,42,271296000000000000,Accountant IV,Manufacturing,Affluent Customer,N,No,16
925,926,Terrel,Matthisson,M,18,-133056000000000000,Professor,Telecommunications,Affluent Customer,N,No,10
926,927,Jarret,,M,25,-121996800000000000,Cost Accountant,Financial Services,Mass Customer,N,Yes,18
927,928,Porty,Clemmitt,M,61,106185600000000000,Associate Professor,Manufacturing,High Net Worth,N,Yes,18
928,929,Kippy,Conerding,M,0,-136512000000000000,Database Administrator III,Financial Services,Mass Customer,N,Yes,13
929,930,Evelina,Dinan,F,86,58579200000000000,Executive Secretary,Retail,Mass Customer,N,Yes,8
930,931,Katrina,Sappson,F,59,933984000000000000,Design Engineer,Manufacturing,Affluent Customer,N,Yes,1
931,932,Yoko,Dowrey,F,30,616896000000000000,Graphic Designer,Manufacturing,Mass Customer,N,No,18
932,933,Melany,L'oiseau,F,75,832464000000000000,Help Desk Operator,Retail,Mass Customer,N,Yes,5
933,934,Marcellus,Louisot,M,76,822268800000000000,Human Resources Manager,Manufacturing,Mass Customer,N,No,6
934,935,Aldin,Cracker,M,76,779328000000000000,Marketing Manager,Manufacturing,Mass Customer,N,Yes,3
935,936,Raffaello,Godleman,M,64,579744000000000000,Speech Pathologist,Health,High Net Worth,N,No,3
936,937,Nikolos,McKyrrelly,M,65,500860800000000000,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,No,15
937,938,Corabelle,,F,18,828748800000000000,Technical Writer,Retail,Mass Customer,N,No,7
938,939,Cristian,Theodoris,M,53,-283219200000000000,Product Engineer,Manufacturing,Mass Customer,N,No,6
939,940,Marnia,Claesens,F,3,550800000000000000,Administrative Officer,Manufacturing,Mass Customer,N,No,9
940,941,Tye,Doohan,M,13,791683200000000000,Recruiting Manager,Financial Services,Affluent Customer,N,Yes,1
941,942,Shirley,Brook,F,31,129427200000000000,Director of Sales,Financial Services,Mass Customer,N,Yes,14
942,943,Holly,Gamett,M,94,306374400000000000,Legal Assistant,Property,Affluent Customer,N,Yes,15
943,944,Anderea,Dallewater,F,53,190252800000000000,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,15
944,945,Hebert,Bernocchi,M,59,904089600000000000,Human Resources Manager,Manufacturing,High Net Worth,N,Yes,1
945,946,Bettina,Farrer,F,16,-266976000000000000,Research Associate,Manufacturing,High Net Worth,N,No,12
946,947,Hyacinth,Naldrett,F,43,510796800000000000,Pharmacist,Health,Mass Customer,N,No,10
947,948,Yardley,Argo,M,19,-12528000000000000,Recruiting Manager,Manufacturing,Affluent Customer,N,No,10
948,949,Jarid,Grebner,M,18,179280000000000000,Executive Secretary,Health,Mass Customer,N,Yes,3
949,950,Bret,Ivakhnov,U,24,1977-7-12,Recruiter,IT,High Net Worth,N,Yes,0
950,951,Meryl,Dumbar,M,44,938563200000000000,Assistant Media Planner,Entertainment,Mass Customer,N,No,1
951,952,Marina,Andresen,F,34,45619200000000000,VP Sales,Financial Services,Affluent Customer,N,Yes,6
952,953,Jasmin,Brodeur,F,16,296265600000000000,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,7
953,954,Alain,Immins,M,76,793929600000000000,VP Quality Control,Manufacturing,Mass Customer,N,Yes,7
954,955,Teresina,Gibbie,F,78,623203200000000000,Research Nurse,Health,Mass Customer,N,Yes,9
955,956,Ezechiel,Pettecrew,M,19,-292377600000000000,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,9
956,957,Jamima,Gannan,F,80,777340800000000000,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,7
957,958,Kristofor,Saulter,M,15,-188265600000000000,Biostatistician IV,Health,High Net Worth,N,No,18
958,959,Katharina,Jennins,F,3,530668800000000000,Staff Scientist,Manufacturing,Affluent Customer,N,Yes,21
959,960,Lannie,Crumley,M,1,-38707200000000000,GIS Technical Architect,Health,Mass Customer,N,Yes,12
960,961,Rosamund,Shelton,F,73,524016000000000000,Assistant Manager,Financial Services,Mass Customer,N,No,6
961,962,Granger,Tuftin,M,49,242438400000000000,VP Product Management,Manufacturing,High Net Worth,N,Yes,17
962,963,Valery,Haresign,F,56,-45100800000000000,Budget/Accounting Analyst I,Manufacturing,High Net Worth,N,Yes,16
963,964,Rhetta,Grellier,F,35,759369600000000000,Assistant Professor,Financial Services,High Net Worth,N,No,6
964,965,Meggie,Whitchurch,F,86,866592000000000000,Structural Engineer,Retail,High Net Worth,N,Yes,5
965,966,Krystyna,Linning,F,70,279072000000000000,Speech Pathologist,Retail,High Net Worth,N,Yes,5
966,967,April,Causon,F,44,938995200000000000,Sales Associate,Manufacturing,Affluent Customer,N,Yes,1
967,968,Wayne,Woodfin,M,96,-459043200000000000,Accountant IV,IT,High Net Worth,N,Yes,16
968,969,Jo,Mallinar,F,20,275011200000000000,Health Coach IV,Health,High Net Worth,N,Yes,18
969,970,Kellyann,Hawton,F,2,330825600000000000,VP Accounting,Financial Services,High Net Worth,N,Yes,14
970,971,Sarge,Lerohan,M,11,593740800000000000,Geologist I,Manufacturing,High Net Worth,N,No,22
971,972,Dena,Crewdson,F,81,364694400000000000,Project Manager,Retail,Mass Customer,N,Yes,10
972,973,Annabella,Hebron,F,46,302400000000000000,Data Coordiator,Health,High Net Worth,N,No,15
973,974,Mellicent,Dollin,F,92,676252800000000000,Administrative Assistant IV,Manufacturing,Mass Customer,N,Yes,4
974,975,Goldarina,Rzehorz,U,26,1977-7-12,Automation Specialist IV,IT,Mass Customer,N,No,0
975,976,Andonis,Slimmon,M,10,56851200000000000,Graphic Designer,Financial Services,Affluent Customer,N,No,10
976,977,Olga,Dyke,F,65,-318384000000000000,Staff Accountant III,Manufacturing,High Net Worth,N,Yes,13
977,978,Erena,Escalero,F,40,381283200000000000,Nurse Practicioner,Manufacturing,High Net Worth,N,No,15
978,979,Kayla,Falkingham,F,42,-316224000000000000,Budget/Accounting Analyst I,Manufacturing,High Net Worth,N,No,12
979,980,Max,Gronaver,F,19,254361600000000000,Registered Nurse,Health,Mass Customer,N,No,8
980,981,Bud,Smittoune,M,0,98928000000000000,Business Systems Development Analyst,Retail,Mass Customer,N,No,11
981,982,Tibold,Bonwell,M,14,-311990400000000000,Geologist III,Health,High Net Worth,N,Yes,6
982,983,Shaylyn,Riggs,U,49,1977-7-12,Business Systems Development Analyst,IT,Affluent Customer,N,No,0
983,984,Luciano,Weddup,M,89,-497750400000000000,Programmer I,Manufacturing,Affluent Customer,N,No,16
984,985,Aryn,O'Halloran,F,29,23500800000000000,Help Desk Operator,Retail,High Net Worth,N,No,15
985,986,Barnard,Stranks,M,3,781315200000000000,Office Assistant I,Manufacturing,Mass Customer,N,Yes,8
986,987,Lars,Keher,M,89,146966400000000000,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,11
987,988,Andree,Simonato,F,35,348364800000000000,Director of Sales,Manufacturing,High Net Worth,N,No,7
988,989,Caralie,Morfett,F,43,391046400000000000,Project Manager,Financial Services,Mass Customer,N,No,17
989,990,Melissa,Purple,F,56,198201600000000000,Administrative Officer,Manufacturing,Mass Customer,N,Yes,14
990,991,Lenna,Coales,F,11,691372800000000000,Financial Analyst,Financial Services,Mass Customer,N,Yes,10
991,992,Cordelia,Hawkeswood,F,6,-350352000000000000,Business Systems Development Analyst,Property,Mass Customer,N,Yes,8
992,993,Reine,Semken,F,71,225072000000000000,Account Coordinator,Argiculture,High Net Worth,N,No,17
993,994,Rhetta,Kupker,F,62,248313600000000000,Librarian,Entertainment,Affluent Customer,N,Yes,5
994,995,Urbano,Mews,M,16,-130550400000000000,Information Systems Manager,Health,Mass Customer,N,Yes,19
995,996,Aura,Bemlott,U,67,1977-7-12,Assistant Manager,IT,Mass Customer,N,Yes,0
996,997,Ambros,Kernes,M,30,362966400000000000,Teacher,Telecommunications,Mass Customer,N,Yes,13
997,998,Petunia,Dufton,F,66,-127872000000000000,Speech Pathologist,Manufacturing,Affluent Customer,N,Yes,5
998,999,Dido,Leyburn,F,12,576633600000000000,Recruiting Manager,Manufacturing,High Net Worth,N,No,4
999,1000,Paulie,Castelot,F,44,271296000000000000,Compensation Analyst,Financial Services,Mass Customer,N,No,11
1000,1001,Finley,Vost,M,63,304560000000000000,Recruiter,Retail,Mass Customer,N,No,14
1001,1002,Pacorro,De Clairmont,M,65,273283200000000000,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,18
1002,1003,Mariann,O'Geaney,F,35,-60307200000000000,Paralegal,Financial Services,High Net Worth,N,No,18
1003,1004,Colas,Pumfrett,M,35,174096000000000000,Business Systems Development Analyst,IT,High Net Worth,N,No,22
1004,1005,Kalila,Birtwistle,F,94,-72489600000000000,Design Engineer,IT,High Net Worth,N,Yes,8
1005,1006,Norbert,Gotcher,M,15,240019200000000000,Quality Control Specialist,Telecommunications,Affluent Customer,N,Yes,19
1006,1007,Cord,Warriner,M,58,834192000000000000,Business Systems Development Analyst,Retail,Mass Customer,N,No,5
1007,1008,Lorry,Booley,F,47,184809600000000000,Teacher,Manufacturing,Mass Customer,N,No,21
1008,1009,Nolie,Orring,F,16,-399168000000000000,Research Associate,Manufacturing,High Net Worth,N,Yes,13
1009,1010,Leighton,Ebbles,M,24,-218764800000000000,Nurse,Financial Services,Affluent Customer,N,No,17
1010,1011,Cymbre,Janos,F,42,490579200000000000,Occupational Therapist,Health,High Net Worth,N,Yes,10
1011,1012,Anna-diane,Preddle,F,20,-461376000000000000,Software Test Engineer III,Manufacturing,High Net Worth,N,Yes,11
1012,1013,Corissa,Zienkiewicz,F,53,210816000000000000,Physical Therapy Assistant,Retail,High Net Worth,N,No,17
1013,1014,Miller,Faloon,M,60,-290822400000000000,Senior Developer,Property,Mass Customer,N,Yes,8
1014,1015,Toiboid,Sorrel,M,7,-465609600000000000,Web Developer I,Health,Mass Customer,N,No,17
1015,1016,Adrian,Prettyjohns,M,0,-327888000000000000,Legal Assistant,IT,Mass Customer,N,Yes,17
1016,1017,Jacquenette,Pluthero,F,88,284688000000000000,Assistant Media Planner,Entertainment,High Net Worth,N,No,16
1017,1018,Matthiew,Ferreras,M,1,785894400000000000,Help Desk Operator,Manufacturing,Mass Customer,N,Yes,7
1018,1019,Ignazio,Milby,M,42,122515200000000000,Human Resources Assistant II,Manufacturing,Mass Customer,N,Yes,14
1019,1020,Natala,Thorndale,F,29,184809600000000000,Business Systems Development Analyst,IT,Affluent Customer,N,No,13
1020,1021,Elvis,Rixon,M,16,244598400000000000,Mechanical Systems Engineer,Retail,High Net Worth,N,No,7
1021,1022,Suzann,Wilks,F,56,636508800000000000,Assistant Manager,Financial Services,Affluent Customer,N,Yes,14
1022,1023,Iseabal,Fullbrook,F,16,680227200000000000,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,6
1023,1024,Rhodia,D'Onise,F,17,707702400000000000,Social Worker,Health,High Net Worth,N,Yes,2
1024,1025,Ario,Jeromson,M,69,870220800000000000,Quality Engineer,IT,Mass Customer,N,Yes,5
1025,1026,Vernon,Hakking,M,66,775440000000000000,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,4
1026,1027,Rolando,Sherewood,M,33,-102124800000000000,Statistician I,Financial Services,Affluent Customer,N,No,18
1027,1028,Thorn,Torfin,M,10,934329600000000000,Project Manager,Manufacturing,High Net Worth,N,No,1
1028,1029,Forbes,Londors,M,71,855964800000000000,VP Sales,Manufacturing,Mass Customer,N,No,4
1029,1030,Nariko,Dummigan,F,9,-241747200000000000,Food Chemist,Health,Mass Customer,N,No,5
1030,1031,Roi,Ogden,M,75,432432000000000000,Junior Executive,Manufacturing,Mass Customer,N,No,6
1031,1032,Maribelle,Werndly,F,36,269568000000000000,Executive Secretary,Manufacturing,Mass Customer,N,Yes,18
1032,1033,Jacob,Claringbold,M,70,789350400000000000,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,3
1033,1034,Denney,Cretney,M,16,200707200000000000,Business Systems Development Analyst,Manufacturing,High Net Worth,N,Yes,3
1034,1035,Kara-lynn,Doddridge,F,77,215740800000000000,Operator,Retail,Affluent Customer,N,Yes,5
1035,1036,Randene,Ingle,F,6,-2937600000000000,Paralegal,Financial Services,Mass Customer,N,Yes,12
1036,1037,Sissie,Rielly,F,95,-422841600000000000,Human Resources Assistant II,Financial Services,Mass Customer,N,No,10
1037,1038,Fraser,Acome,U,57,1977-7-12,Engineer I,Manufacturing,Mass Customer,N,Yes,0
1038,1039,Nona,Diamant,F,24,163987200000000000,Business Systems Development Analyst,Manufacturing,High Net Worth,N,Yes,15
1039,1040,Jacenta,Wedlock,F,78,163123200000000000,Food Chemist,Health,High Net Worth,N,No,9
1040,1041,Free,Bonniface,M,95,-334713600000000000,Business Systems Development Analyst,Property,Affluent Customer,N,No,15
1041,1042,Isacco,Woodwind,M,0,190425600000000000,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,11
1042,1043,Giorgi,Hurford,M,34,530150400000000000,Sales Associate,Financial Services,Mass Customer,N,Yes,16
1043,1044,Frederico,Whilder,U,4,1977-7-12,Food Chemist,Health,High Net Worth,N,No,0
1044,1045,Aeriel,Everest,F,88,515894400000000000,Business Systems Development Analyst,Financial Services,Mass Customer,N,Yes,19
1045,1046,Shir,Clevely,F,0,-455846400000000000,Budget/Accounting Analyst II,Manufacturing,Affluent Customer,N,No,11
1046,1047,Standford,Tanswill,M,39,273628800000000000,VP Accounting,Financial Services,Affluent Customer,N,No,11
1047,1048,Braden,Lamming,M,99,203040000000000000,Internal Auditor,Manufacturing,Affluent Customer,N,No,15
1048,1049,Fraser,Gaenor,M,35,825724800000000000,Software Consultant,Property,Mass Customer,N,No,2
1049,1050,Marjie,Ghion,F,7,112752000000000000,Software Consultant,Telecommunications,Mass Customer,N,Yes,15
1050,1051,Xylia,Lange,F,34,244339200000000000,Help Desk Technician,Property,High Net Worth,N,Yes,14
1051,1052,Dela,Flannigan,F,31,507686400000000000,Junior Executive,Financial Services,High Net Worth,N,No,3
1052,1053,Davon,Stanyland,M,98,-240451200000000000,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,8
1053,1054,Natal,Matiewe,M,27,429235200000000000,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,13
1054,1055,Danell,Rose,F,30,581731200000000000,Data Coordiator,Manufacturing,Mass Customer,N,No,12
1055,1056,Kendricks,Markel,M,96,-95904000000000000,Software Test Engineer IV,Manufacturing,Affluent Customer,N,No,6
1056,1057,Laryssa,Durdle,F,73,-23328000000000000,Registered Nurse,Health,Mass Customer,N,No,5
1057,1058,Gretel,Gionettitti,F,37,562032000000000000,Research Assistant IV,Retail,Affluent Customer,N,Yes,4
1058,1059,Chantal,Plante,F,68,-59184000000000000,Account Representative III,Entertainment,High Net Worth,N,Yes,6
1059,1060,Vanda,Boadby,F,88,-255830400000000000,Associate Professor,Argiculture,Affluent Customer,N,Yes,13
1060,1061,Anderson,,M,34,594864000000000000,Speech Pathologist,Financial Services,Mass Customer,N,No,19
1061,1062,Tish,Mowett,F,32,181094400000000000,Junior Executive,Manufacturing,Mass Customer,N,No,14
1062,1063,Terrence,Geck,M,22,541555200000000000,Actuary,Financial Services,Affluent Customer,N,Yes,13
1063,1064,Thornie,Andrusov,M,3,235008000000000000,Librarian,Entertainment,Affluent Customer,N,Yes,8
1064,1065,Chilton,Ghirigori,M,8,-237168000000000000,Quality Engineer,Financial Services,Mass Customer,N,Yes,8
1065,1066,Hailey,Ricciardi,M,45,812937600000000000,Recruiter,Telecommunications,High Net Worth,N,No,12
1066,1067,Berri,Cotillard,F,13,-146016000000000000,Engineer IV,Financial Services,Mass Customer,N,Yes,13
1067,1068,Frazer,Searston,M,5,795744000000000000,Business Systems Development Analyst,Health,Mass Customer,N,Yes,3
1068,1069,Reese,Titterington,M,85,198374400000000000,Web Designer I,Telecommunications,Mass Customer,N,No,15
1069,1070,Albert,Gomery,M,5,802224000000000000,Account Representative IV,Manufacturing,Mass Customer,N,No,1
1070,1071,Chrisy,Miranda,M,68,536198400000000000,Business Systems Development Analyst,Retail,High Net Worth,N,No,1
1071,1072,Curt,Petrello,M,60,-397180800000000000,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8
1072,1073,Elbertina,Donne,F,77,320284800000000000,Associate Professor,Manufacturing,Affluent Customer,N,Yes,7
1073,1074,Griswold,Juett,M,43,142992000000000000,Accounting Assistant IV,Manufacturing,High Net Worth,N,Yes,18
1074,1075,Cullin,Elcoate,M,26,-76982400000000000,Administrative Officer,Manufacturing,High Net Worth,N,No,7
1075,1076,Siegfried,Trattles,M,33,960249600000000000,Pharmacist,Health,Affluent Customer,N,No,2
1076,1077,Sheba,Este,F,8,-448934400000000000,Business Systems Development Analyst,Telecommunications,Mass Customer,N,Yes,18
1077,1078,Abe,Pilley,M,69,202780800000000000,Executive Secretary,Manufacturing,Mass Customer,N,No,20
